Time Step,Cluster,Dyad Count
0,0,11
0,1,3
0,2,2
0,3,4
0,4,7
0,5,3
0,6,3
0,7,3
1,0,4
1,1,2
1,2,7
1,3,3
1,4,6
1,5,3
1,6,4
1,7,7
2,0,3
2,1,4
2,2,7
2,3,4
2,4,7
2,5,4
2,6,2
2,7,5
3,0,5
3,1,5
3,2,8
3,3,3
3,4,8
3,5,3
3,6,1
3,7,3
4,0,6
4,1,2
4,2,8
4,3,3
4,4,3
4,5,8
4,6,4
4,7,2
5,0,4
5,1,2
5,2,10
5,3,0
5,4,8
5,5,3
5,6,5
5,7,4
6,0,6
6,1,2
6,2,10
6,3,3
6,4,4
6,5,4
6,6,3
6,7,4
7,0,4
7,1,1
7,2,11
7,3,6
7,4,3
7,5,6
7,6,3
7,7,2
8,0,6
8,1,1
8,2,13
8,3,2
8,4,4
8,5,5
8,6,2
8,7,3
9,0,5
9,1,3
9,2,6
9,3,4
9,4,8
9,5,5
9,6,3
9,7,2
10,0,6
10,1,3
10,2,5
10,3,5
10,4,3
10,5,5
10,6,4
10,7,5
11,0,4
11,1,3
11,2,8
11,3,4
11,4,5
11,5,5
11,6,2
11,7,5
12,0,4
12,1,3
12,2,9
12,3,3
12,4,2
12,5,3
12,6,8
12,7,4
13,0,6
13,1,3
13,2,7
13,3,7
13,4,3
13,5,2
13,6,4
13,7,4
14,0,5
14,1,5
14,2,8
14,3,5
14,4,4
14,5,3
14,6,2
14,7,4
15,0,5
15,1,4
15,2,5
15,3,4
15,4,2
15,5,3
15,6,7
15,7,6
16,0,7
16,1,5
16,2,5
16,3,5
16,4,6
16,5,1
16,6,4
16,7,3
17,0,8
17,1,4
17,2,7
17,3,4
17,4,3
17,5,2
17,6,3
17,7,5
18,0,8
18,1,6
18,2,5
18,3,2
18,4,2
18,5,4
18,6,3
18,7,6
19,0,9
19,1,4
19,2,4
19,3,2
19,4,5
19,5,5
19,6,3
19,7,4
20,0,9
20,1,4
20,2,6
20,3,6
20,4,3
20,5,4
20,6,1
20,7,3
21,0,11
21,1,5
21,2,9
21,3,3
21,4,1
21,5,1
21,6,4
21,7,2
22,0,8
22,1,5
22,2,6
22,3,1
22,4,3
22,5,4
22,6,4
22,7,5
23,0,1
23,1,5
23,2,10
23,3,5
23,4,4
23,5,4
23,6,1
23,7,6
24,0,2
24,1,6
24,2,8
24,3,2
24,4,5
24,5,4
24,6,3
24,7,6
25,0,6
25,1,8
25,2,2
25,3,2
25,4,2
25,5,5
25,6,4
25,7,7
26,0,6
26,1,4
26,2,9
26,3,2
26,4,5
26,5,3
26,6,5
26,7,2
27,0,5
27,1,8
27,2,8
27,3,3
27,4,2
27,5,1
27,6,7
27,7,2
28,0,6
28,1,1
28,2,8
28,3,6
28,4,3
28,5,2
28,6,3
28,7,7
29,0,6
29,1,5
29,2,4
29,3,4
29,4,6
29,5,3
29,6,3
29,7,5
30,0,7
30,1,5
30,2,8
30,3,3
30,4,1
30,5,1
30,6,6
30,7,5
31,0,7
31,1,5
31,2,6
31,3,0
31,4,4
31,5,7
31,6,4
31,7,3
32,0,2
32,1,3
32,2,7
32,3,5
32,4,6
32,5,2
32,6,3
32,7,8
33,0,4
33,1,5
33,2,6
33,3,3
33,4,3
33,5,6
33,6,4
33,7,5
34,0,4
34,1,2
34,2,6
34,3,6
34,4,8
34,5,5
34,6,3
34,7,2
35,0,7
35,1,3
35,2,7
35,3,2
35,4,5
35,5,3
35,6,4
35,7,5
36,0,8
36,1,1
36,2,4
36,3,6
36,4,5
36,5,6
36,6,1
36,7,5
37,0,2
37,1,7
37,2,4
37,3,8
37,4,4
37,5,4
37,6,3
37,7,4
38,0,5
38,1,7
38,2,6
38,3,4
38,4,4
38,5,3
38,6,3
38,7,4
39,0,4
39,1,6
39,2,6
39,3,1
39,4,7
39,5,2
39,6,6
39,7,4
40,0,4
40,1,3
40,2,7
40,3,4
40,4,4
40,5,6
40,6,3
40,7,5
41,0,6
41,1,4
41,2,4
41,3,8
41,4,4
41,5,6
41,6,2
41,7,2
42,0,5
42,1,4
42,2,3
42,3,4
42,4,6
42,5,3
42,6,3
42,7,8
43,0,5
43,1,5
43,2,6
43,3,3
43,4,4
43,5,4
43,6,3
43,7,6
44,0,5
44,1,11
44,2,5
44,3,5
44,4,2
44,5,3
44,6,2
44,7,3
45,0,7
45,1,6
45,2,6
45,3,4
45,4,3
45,5,2
45,6,3
45,7,5
46,0,6
46,1,5
46,2,2
46,3,5
46,4,3
46,5,6
46,6,2
46,7,7
47,0,13
47,1,2
47,2,7
47,3,2
47,4,2
47,5,4
47,6,1
47,7,5
48,0,2
48,1,6
48,2,9
48,3,5
48,4,2
48,5,2
48,6,6
48,7,4
49,0,4
49,1,3
49,2,7
49,3,7
49,4,3
49,5,4
49,6,3
49,7,5
50,0,9
50,1,7
50,2,4
50,3,3
50,4,1
50,5,6
50,6,4
50,7,2
51,0,3
51,1,1
51,2,6
51,3,5
51,4,4
51,5,6
51,6,6
51,7,5
52,0,7
52,1,1
52,2,11
52,3,7
52,4,1
52,5,4
52,6,1
52,7,4
53,0,3
53,1,4
53,2,3
53,3,5
53,4,7
53,5,6
53,6,3
53,7,5
54,0,2
54,1,4
54,2,8
54,3,0
54,4,7
54,5,7
54,6,4
54,7,4
55,0,3
55,1,5
55,2,8
55,3,2
55,4,3
55,5,6
55,6,0
55,7,9
56,0,6
56,1,4
56,2,5
56,3,4
56,4,3
56,5,7
56,6,3
56,7,4
57,0,5
57,1,2
57,2,7
57,3,5
57,4,3
57,5,4
57,6,5
57,7,5
58,0,4
58,1,4
58,2,4
58,3,3
58,4,3
58,5,8
58,6,1
58,7,9
59,0,4
59,1,5
59,2,3
59,3,3
59,4,4
59,5,5
59,6,7
59,7,5
60,0,7
60,1,8
60,2,6
60,3,3
60,4,1
60,5,4
60,6,3
60,7,4
61,0,4
61,1,5
61,2,7
61,3,5
61,4,3
61,5,3
61,6,4
61,7,5
62,0,3
62,1,5
62,2,3
62,3,6
62,4,4
62,5,1
62,6,5
62,7,9
63,0,7
63,1,2
63,2,6
63,3,5
63,4,4
63,5,2
63,6,6
63,7,4
64,0,6
64,1,2
64,2,5
64,3,6
64,4,5
64,5,7
64,6,4
64,7,1
65,0,4
65,1,7
65,2,9
65,3,6
65,4,2
65,5,2
65,6,4
65,7,2
66,0,3
66,1,2
66,2,9
66,3,6
66,4,4
66,5,4
66,6,3
66,7,5
67,0,10
67,1,1
67,2,8
67,3,5
67,4,4
67,5,3
67,6,0
67,7,5
68,0,4
68,1,8
68,2,4
68,3,5
68,4,5
68,5,1
68,6,3
68,7,6
69,0,6
69,1,4
69,2,8
69,3,4
69,4,4
69,5,3
69,6,3
69,7,4
70,0,5
70,1,6
70,2,4
70,3,4
70,4,6
70,5,3
70,6,3
70,7,5
71,0,1
71,1,3
71,2,9
71,3,3
71,4,2
71,5,3
71,6,5
71,7,10
72,0,1
72,1,4
72,2,6
72,3,4
72,4,4
72,5,4
72,6,5
72,7,8
73,0,5
73,1,4
73,2,3
73,3,3
73,4,2
73,5,7
73,6,6
73,7,6
74,0,6
74,1,4
74,2,6
74,3,3
74,4,5
74,5,4
74,6,3
74,7,5
75,0,3
75,1,3
75,2,5
75,3,5
75,4,6
75,5,4
75,6,9
75,7,1
76,0,7
76,1,3
76,2,9
76,3,4
76,4,0
76,5,6
76,6,3
76,7,4
77,0,5
77,1,5
77,2,3
77,3,2
77,4,6
77,5,7
77,6,2
77,7,6
78,0,3
78,1,6
78,2,5
78,3,3
78,4,4
78,5,7
78,6,6
78,7,2
79,0,8
79,1,4
79,2,9
79,3,0
79,4,3
79,5,3
79,6,3
79,7,6
80,0,4
80,1,1
80,2,6
80,3,5
80,4,2
80,5,5
80,6,4
80,7,9
81,0,7
81,1,0
81,2,5
81,3,6
81,4,4
81,5,6
81,6,1
81,7,7
82,0,7
82,1,0
82,2,9
82,3,2
82,4,0
82,5,3
82,6,11
82,7,4
83,0,6
83,1,4
83,2,3
83,3,3
83,4,5
83,5,6
83,6,5
83,7,4
84,0,10
84,1,5
84,2,0
84,3,1
84,4,7
84,5,5
84,6,1
84,7,7
85,0,6
85,1,2
85,2,3
85,3,2
85,4,10
85,5,6
85,6,6
85,7,1
86,0,6
86,1,3
86,2,6
86,3,2
86,4,1
86,5,12
86,6,1
86,7,5
87,0,6
87,1,4
87,2,2
87,3,5
87,4,4
87,5,4
87,6,6
87,7,5
88,0,8
88,1,7
88,2,6
88,3,2
88,4,1
88,5,4
88,6,2
88,7,6
89,0,4
89,1,3
89,2,6
89,3,5
89,4,2
89,5,3
89,6,8
89,7,5
90,0,3
90,1,6
90,2,3
90,3,4
90,4,2
90,5,6
90,6,5
90,7,7
91,0,7
91,1,4
91,2,6
91,3,3
91,4,5
91,5,2
91,6,5
91,7,4
92,0,4
92,1,5
92,2,6
92,3,8
92,4,2
92,5,7
92,6,4
92,7,0
93,0,2
93,1,8
93,2,4
93,3,5
93,4,3
93,5,8
93,6,3
93,7,3
94,0,10
94,1,2
94,2,7
94,3,2
94,4,3
94,5,4
94,6,4
94,7,4
95,0,5
95,1,4
95,2,8
95,3,5
95,4,3
95,5,4
95,6,3
95,7,4
96,0,5
96,1,3
96,2,5
96,3,2
96,4,5
96,5,8
96,6,4
96,7,4
97,0,3
97,1,7
97,2,3
97,3,5
97,4,4
97,5,5
97,6,3
97,7,6
98,0,6
98,1,4
98,2,5
98,3,2
98,4,1
98,5,6
98,6,8
98,7,4
99,0,6
99,1,3
99,2,5
99,3,6
99,4,3
99,5,3
99,6,6
99,7,4
100,0,8
100,1,3
100,2,5
100,3,6
100,4,2
100,5,4
100,6,5
100,7,3
101,0,4
101,1,4
101,2,2
101,3,2
101,4,5
101,5,9
101,6,5
101,7,5
102,0,6
102,1,3
102,2,4
102,3,5
102,4,5
102,5,0
102,6,6
102,7,7
103,0,6
103,1,3
103,2,7
103,3,6
103,4,8
103,5,0
103,6,2
103,7,4
104,0,4
104,1,4
104,2,9
104,3,3
104,4,3
104,5,2
104,6,4
104,7,7
105,0,10
105,1,3
105,2,4
105,3,4
105,4,5
105,5,2
105,6,1
105,7,7
106,0,5
106,1,7
106,2,9
106,3,2
106,4,2
106,5,4
106,6,4
106,7,3
107,0,3
107,1,6
107,2,6
107,3,3
107,4,3
107,5,3
107,6,5
107,7,7
108,0,7
108,1,4
108,2,6
108,3,4
108,4,6
108,5,3
108,6,2
108,7,4
109,0,2
109,1,4
109,2,5
109,3,9
109,4,6
109,5,5
109,6,2
109,7,3
110,0,5
110,1,2
110,2,6
110,3,7
110,4,3
110,5,7
110,6,3
110,7,3
111,0,3
111,1,4
111,2,3
111,3,3
111,4,4
111,5,8
111,6,5
111,7,6
112,0,6
112,1,1
112,2,7
112,3,3
112,4,3
112,5,6
112,6,5
112,7,5
113,0,4
113,1,1
113,2,6
113,3,5
113,4,2
113,5,3
113,6,4
113,7,11
114,0,4
114,1,6
114,2,6
114,3,4
114,4,5
114,5,2
114,6,3
114,7,6
115,0,7
115,1,3
115,2,5
115,3,6
115,4,3
115,5,2
115,6,4
115,7,6
116,0,4
116,1,5
116,2,8
116,3,8
116,4,2
116,5,3
116,6,1
116,7,5
117,0,1
117,1,3
117,2,9
117,3,7
117,4,5
117,5,2
117,6,3
117,7,6
118,0,2
118,1,4
118,2,7
118,3,4
118,4,3
118,5,5
118,6,6
118,7,5
119,0,3
119,1,6
119,2,5
119,3,4
119,4,5
119,5,6
119,6,1
119,7,6
120,0,3
120,1,5
120,2,6
120,3,4
120,4,2
120,5,3
120,6,6
120,7,7
121,0,3
121,1,4
121,2,6
121,3,5
121,4,4
121,5,6
121,6,3
121,7,5
122,0,3
122,1,5
122,2,5
122,3,3
122,4,3
122,5,3
122,6,9
122,7,5
123,0,4
123,1,3
123,2,8
123,3,4
123,4,4
123,5,4
123,6,4
123,7,5
124,0,4
124,1,4
124,2,7
124,3,8
124,4,4
124,5,3
124,6,4
124,7,2
125,0,7
125,1,6
125,2,6
125,3,4
125,4,3
125,5,3
125,6,3
125,7,4
126,0,4
126,1,4
126,2,5
126,3,7
126,4,6
126,5,1
126,6,3
126,7,6
127,0,8
127,1,4
127,2,3
127,3,5
127,4,3
127,5,4
127,6,3
127,7,6
